(9.500000,17.000000,1.000000,1820,0.204819)
(9.500000,18.000000,1.000000,1820,0.204819)
(9.500000,19.000000,1.000000,1820,0.204819)
(9.500000,20.000000,1.000000,1820,0.204819)
(9.500000,21.000000,1.000000,1819,0.228916)
(9.500000,22.000000,1.000000,1799,0.341463)
(9.500000,23.000000,1.000000,1778,0.469136)
(9.500000,26.000000,1.000000,1820,0.204819)
(9.500000,27.000000,1.000000,1820,0.204819)
(9.500000,28.000000,1.000000,1820,0.204819)
(9.500000,29.000000,1.000000,1820,0.204819)
(9.500000,30.000000,1.000000,1820,0.204819)
(9.500000,31.000000,1.000000,1801,0.292683)
(9.500000,36.000000,1.000000,1778,0.469136)
(9.550000,0.000000,1.000000,1799,0.341463)
(9.550000,1.000000,1.000000,1801,0.292683)
(9.550000,2.000000,1.000000,1818,0.240964)
(9.550000,3.000000,1.000000,1820,0.204819)
(9.550000,4.000000,1.000000,1801,0.292683)
(9.550000,5.000000,1.000000,1820,0.204819)
(9.550000,6.000000,1.000000,1820,0.204819)
(9.550000,7.000000,1.000000,1820,0.204819)
(9.550000,8.000000,1.000000,1820,0.204819)
(9.550000,9.000000,1.000000,1800,0.317073)
(9.550000,10.000000,1.000000,1777,0.493827)
(9.550000,11.000000,1.000000,1798,0.353659)
(9.550000,12.000000,1.000000,1796,0.390244)
(9.550000,13.000000,1.000000,1818,0.277108)
(9.550000,14.000000,1.000000,1820,0.204819)
(9.550000,15.000000,1.000000,1818,0.240964)
(9.550000,16.000000,1.000000,1820,0.204819)
(9.550000,17.000000,1.000000,1820,0.204819)
(9.550000,18.000000,1.000000,1820,0.204819)
(9.550000,19.000000,1.000000,1820,0.204819)
(9.550000,20.000000,1.000000,1820,0.204819)
(9.550000,21.000000,1.000000,1820,0.204819)
(9.550000,22.000000,1.000000,1799,0.341463)
(9.550000,23.000000,1.000000,1777,0.493827)
(9.550000,25.000000,1.000000,1820,0.204819)
(9.550000,26.000000,1.000000,1820,0.204819)
(9.550000,27.000000,1.000000,1820,0.204819)
(9.550000,28.000000,1.000000,1820,0.204819)
(9.550000,29.000000,1.000000,1820,0.204819)
(9.600000,0.000000,1.000000,1799,0.341463)
(9.600000,1.000000,1.000000,1801,0.292683)
(9.600000,2.000000,1.000000,1818,0.240964)
(9.600000,3.000000,1.000000,1820,0.204819)
(9.600000,4.000000,1.000000,1820,0.204819)
(9.600000,5.000000,1.000000,1820,0.204819)
(9.600000,6.000000,1.000000,1820,0.204819)
(9.600000,7.000000,1.000000,1820,0.204819)
(9.600000,8.000000,1.000000,1820,0.204819)
(9.600000,9.000000,1.000000,1800,0.329268)
(9.600000,10.000000,1.000000,1777,0.481481)
(9.600000,11.000000,1.000000,1799,0.341463)
(9.600000,12.000000,1.000000,1797,0.390244)
(9.600000,13.000000,1.000000,1818,0.240964)
(9.600000,14.000000,1.000000,1820,0.204819)
(9.600000,15.000000,1.000000,1818,0.240964)
(9.600000,16.000000,1.000000,1820,0.204819)
(9.600000,17.000000,1.000000,1820,0.204819)
(9.600000,18.000000,1.000000,1820,0.204819)
(9.600000,19.000000,1.000000,1820,0.204819)
(9.600000,20.000000,1.000000,1820,0.204819)
(9.600000,21.000000,1.000000,1820,0.204819)
(9.600000,22.000000,1.000000,1800,0.317073)
(9.600000,26.000000,1.000000,1820,0.204819)
(9.600000,27.000000,1.000000,1820,0.204819)
(9.600000,28.000000,1.000000,1820,0.204819)
(9.600000,29.000000,1.000000,1820,0.204819)
(9.650000,0.000000,1.000000,1799,0.329268)
(9.650000,1.000000,1.000000,1802,0.280488)
(9.650000,2.000000,1.000000,1818,0.240964)
(9.650000,3.000000,1.000000,1820,0.204819)
(9.650000,4.000000,1.000000,1799,0.329268)
(9.650000,5.000000,1.000000,1820,0.204819)
(9.650000,6.000000,1.000000,1820,0.204819)
(9.650000,7.000000,1.000000,1820,0.204819)
(9.650000,8.000000,1.000000,1820,0.204819)
(9.650000,9.000000,1.000000,1799,0.329268)
(9.650000,10.000000,1.000000,1777,0.493827)
(9.650000,11.000000,1.000000,1799,0.341463)
(9.650000,12.000000,1.000000,1798,0.353659)
(9.650000,13.000000,1.000000,1818,0.265060)
(9.650000,15.000000,1.000000,1819,0.228916)
(9.650000,16.000000,1.000000,1820,0.204819)
(9.650000,17.000000,1.000000,1820,0.204819)
(9.650000,18.000000,1.000000,1820,0.204819)
(9.650000,19.000000,1.000000,1820,0.204819)
(9.650000,20.000000,1.000000,1820,0.204819)
(9.650000,21.000000,1.000000,1819,0.228916)
(9.650000,22.000000,1.000000,1800,0.317073)
(9.650000,26.000000,1.000000,1820,0.204819)
(9.650000,27.000000,1.000000,1820,0.204819)
(9.650000,28.000000,1.000000,1820,0.204819)
(9.650000,29.000000,1.000000,1820,0.204819)
(9.500000,6.000000,2.000000,1820,0.192771)
(9.500000,7.000000,2.000000,1820,0.192771)
(9.500000,8.000000,2.000000,1820,0.192771)
(9.500000,9.000000,2.000000,1799,0.329268)
(9.500000,10.000000,2.000000,1777,0.481481)
(9.500000,11.000000,2.000000,1798,0.341463)
(9.500000,12.000000,2.000000,1797,0.365854)
(9.500000,13.000000,2.000000,1818,0.228916)
(9.500000,14.000000,2.000000,1820,0.192771)
(9.500000,15.000000,2.000000,1818,0.228916)
(9.500000,16.000000,2.000000,1820,0.192771)
(9.500000,17.000000,2.000000,1820,0.192771)
(9.500000,18.000000,2.000000,1820,0.192771)
(9.500000,19.000000,2.000000,1820,0.192771)
(9.500000,20.000000,2.000000,1820,0.192771)
(9.500000,21.000000,2.000000,1819,0.216867)
(9.500000,22.000000,2.000000,1799,0.329268)
(9.500000,23.000000,2.000000,1778,0.456790)
(9.500000,24.000000,2.000000,1801,0.280488)
(9.500000,25.000000,2.000000,1819,0.216867)
(9.500000,26.000000,2.000000,1820,0.192771)
(9.500000,27.000000,2.000000,1820,0.192771)
(9.500000,28.000000,2.000000,1820,0.192771)
(9.500000,29.000000,2.000000,1820,0.192771)
(9.500000,30.000000,2.000000,1799,0.329268)
(9.500000,31.000000,2.000000,1801,0.280488)
(9.500000,32.000000,2.000000,1819,0.216867)
(9.500000,33.000000,2.000000,1820,0.192771)
(9.500000,34.000000,2.000000,1820,0.192771)
(9.500000,35.000000,2.000000,1799,0.329268)
(9.500000,36.000000,2.000000,1820,0.192771)
(9.500000,37.000000,2.000000,1819,0.216867)
(9.500000,38.000000,2.000000,1820,0.192771)
(9.500000,39.000000,2.000000,1820,0.192771)
(9.500000,40.000000,2.000000,1820,0.192771)
(9.500000,41.000000,2.000000,1818,0.228916)
(9.500000,42.000000,2.000000,1796,0.390244)
(9.500000,43.000000,2.000000,1796,0.414634)
(9.550000,5.000000,2.000000,1820,0.192771)
(9.550000,6.000000,2.000000,1820,0.192771)
(9.550000,7.000000,2.000000,1820,0.192771)
(9.550000,8.000000,2.000000,1819,0.216867)
(9.550000,9.000000,2.000000,1800,0.304878)
(9.550000,10.000000,2.000000,1777,0.481481)
(9.550000,11.000000,2.000000,1798,0.341463)
(9.550000,12.000000,2.000000,1796,0.378049)
(9.550000,13.000000,2.000000,1818,0.265060)
(9.550000,14.000000,2.000000,1819,0.216867)
(9.550000,15.000000,2.000000,1818,0.253012)
(9.550000,16.000000,2.000000,1820,0.192771)
(9.550000,17.000000,2.000000,1820,0.192771)
(9.550000,18.000000,2.000000,1820,0.192771)
(9.550000,19.000000,2.000000,1820,0.192771)
(9.550000,20.000000,2.000000,1818,0.228916)
(9.550000,21.000000,2.000000,1818,0.228916)
(9.550000,22.000000,2.000000,1799,0.329268)
(9.550000,23.000000,2.000000,1777,0.481481)
(9.550000,24.000000,2.000000,1802,0.268293)
(9.550000,25.000000,2.000000,1820,0.192771)
(9.550000,26.000000,2.000000,1820,0.192771)
(9.550000,27.000000,2.000000,1819,0.216867)
(9.550000,28.000000,2.000000,1820,0.192771)
(9.550000,29.000000,2.000000,1820,0.192771)
(9.550000,30.000000,2.000000,1819,0.216867)
(9.550000,31.000000,2.000000,1801,0.292683)
(9.550000,32.000000,2.000000,1819,0.216867)
(9.550000,33.000000,2.000000,1818,0.228916)
(9.550000,34.000000,2.000000,1820,0.192771)
(9.550000,35.000000,2.000000,1799,0.317073)
(9.550000,36.000000,2.000000,1777,0.481481)
(9.550000,37.000000,2.000000,1820,0.192771)
(9.550000,38.000000,2.000000,1820,0.192771)
(9.550000,39.000000,2.000000,1820,0.192771)
(9.550000,40.000000,2.000000,1820,0.192771)
(9.550000,41.000000,2.000000,1818,0.253012)
(9.550000,42.000000,2.000000,1777,0.481481)
(9.550000,43.000000,2.000000,1779,0.432099)
(9.550000,47.000000,2.000000,1819,0.216867)
(9.600000,5.000000,2.000000,1820,0.192771)
(9.600000,6.000000,2.000000,1820,0.192771)
(9.600000,7.000000,2.000000,1820,0.192771)
(9.600000,8.000000,2.000000,1820,0.192771)
(9.600000,9.000000,2.000000,1799,0.329268)
(9.600000,10.000000,2.000000,1777,0.469136)
(9.600000,11.000000,2.000000,1798,0.341463)
(9.600000,12.000000,2.000000,1797,0.378049)
(9.600000,13.000000,2.000000,1818,0.228916)
(9.600000,14.000000,2.000000,1820,0.192771)
(9.600000,15.000000,2.000000,1818,0.240964)
(9.600000,16.000000,2.000000,1820,0.192771)
(9.600000,17.000000,2.000000,1820,0.192771)
(9.600000,18.000000,2.000000,1820,0.192771)
(9.600000,19.000000,2.000000,1820,0.192771)
(9.600000,20.000000,2.000000,1819,0.216867)
(9.600000,21.000000,2.000000,1818,0.228916)
(9.600000,22.000000,2.000000,1798,0.341463)
(9.600000,23.000000,2.000000,1777,0.469136)
(9.600000,24.000000,2.000000,1802,0.268293)
(9.600000,25.000000,2.000000,1820,0.192771)
(9.600000,26.000000,2.000000,1820,0.192771)
(9.600000,27.000000,2.000000,1820,0.192771)
(9.600000,28.000000,2.000000,1820,0.192771)
(9.600000,29.000000,2.000000,1820,0.192771)
(9.600000,30.000000,2.000000,1820,0.192771)
(9.600000,31.000000,2.000000,1800,0.292683)
(9.600000,32.000000,2.000000,1819,0.216867)
(9.600000,33.000000,2.000000,1819,0.216867)
(9.600000,34.000000,2.000000,1819,0.216867)
(9.600000,35.000000,2.000000,1799,0.317073)
(9.600000,36.000000,2.000000,1777,0.469136)
(9.600000,37.000000,2.000000,1820,0.192771)
(9.600000,38.000000,2.000000,1820,0.192771)
(9.600000,39.000000,2.000000,1820,0.192771)
(9.600000,40.000000,2.000000,1819,0.216867)
(9.600000,41.000000,2.000000,1818,0.228916)
(9.600000,42.000000,2.000000,1796,0.414634)
(9.600000,47.000000,2.000000,1820,0.192771)
(9.650000,5.000000,2.000000,1820,0.192771)
(9.650000,6.000000,2.000000,1820,0.192771)
(9.650000,7.000000,2.000000,1820,0.192771)
(9.650000,8.000000,2.000000,1820,0.192771)
(9.650000,9.000000,2.000000,1799,0.317073)
(9.650000,10.000000,2.000000,1777,0.481481)
(9.650000,11.000000,2.000000,1798,0.341463)
(9.650000,12.000000,2.000000,1796,0.390244)
(9.650000,13.000000,2.000000,1818,0.265060)
(9.650000,14.000000,2.000000,1819,0.216867)
(9.650000,15.000000,2.000000,1818,0.228916)
(9.650000,16.000000,2.000000,1820,0.192771)
(9.650000,17.000000,2.000000,1820,0.192771)
(9.650000,18.000000,2.000000,1820,0.192771)
(9.650000,19.000000,2.000000,1819,0.216867)
(9.650000,20.000000,2.000000,1820,0.192771)
(9.650000,21.000000,2.000000,1819,0.216867)
(9.650000,22.000000,2.000000,1799,0.329268)
(9.650000,23.000000,2.000000,1776,0.493827)
(9.650000,24.000000,2.000000,1798,0.341463)
(9.650000,25.000000,2.000000,1820,0.192771)
(9.650000,26.000000,2.000000,1820,0.192771)
(9.650000,27.000000,2.000000,1819,0.216867)
(9.650000,28.000000,2.000000,1820,0.192771)
(9.650000,29.000000,2.000000,1819,0.216867)
(9.650000,30.000000,2.000000,1818,0.265060)
(9.650000,31.000000,2.000000,1801,0.280488)
(9.650000,32.000000,2.000000,1819,0.216867)
(9.650000,33.000000,2.000000,1819,0.216867)
(9.650000,34.000000,2.000000,1819,0.216867)
(9.650000,35.000000,2.000000,1799,0.329268)
(9.650000,36.000000,2.000000,1776,0.493827)
(9.650000,37.000000,2.000000,1819,0.216867)
(9.650000,38.000000,2.000000,1820,0.192771)
(9.650000,39.000000,2.000000,1820,0.192771)
(9.650000,40.000000,2.000000,1820,0.192771)
(9.650000,41.000000,2.000000,1818,0.240964)
(9.650000,42.000000,2.000000,1778,0.469136)
(9.500000,12.000000,3.000000,1797,0.353659)
(9.500000,13.000000,3.000000,1818,0.216867)
(9.500000,14.000000,3.000000,1819,0.204819)
(9.500000,15.000000,3.000000,1818,0.240964)
(9.500000,16.000000,3.000000,1819,0.204819)
(9.500000,17.000000,3.000000,1819,0.204819)
(9.500000,18.000000,3.000000,1819,0.204819)
(9.500000,19.000000,3.000000,1819,0.204819)
(9.500000,20.000000,3.000000,1819,0.204819)
(9.500000,21.000000,3.000000,1818,0.216867)
(9.500000,22.000000,3.000000,1798,0.329268)
(9.500000,23.000000,3.000000,1777,0.469136)
(9.500000,24.000000,3.000000,1801,0.268293)
(9.500000,25.000000,3.000000,1819,0.204819)
(9.500000,26.000000,3.000000,1819,0.204819)
(9.500000,27.000000,3.000000,1819,0.204819)
(9.500000,28.000000,3.000000,1819,0.204819)
(9.500000,29.000000,3.000000,1819,0.204819)
(9.500000,30.000000,3.000000,1797,0.353659)
(9.500000,31.000000,3.000000,1800,0.292683)
(9.500000,32.000000,3.000000,1818,0.216867)
(9.500000,33.000000,3.000000,1818,0.216867)
(9.500000,34.000000,3.000000,1818,0.216867)
(9.500000,35.000000,3.000000,1799,0.317073)
(9.500000,36.000000,3.000000,1819,0.204819)
(9.500000,37.000000,3.000000,1819,0.204819)
(9.500000,38.000000,3.000000,1819,0.204819)
(9.500000,39.000000,3.000000,1819,0.204819)
(9.500000,40.000000,3.000000,1819,0.204819)
(9.500000,41.000000,3.000000,1818,0.216867)
(9.500000,42.000000,3.000000,1796,0.378049)
(9.500000,43.000000,3.000000,1778,0.432099)
(9.500000,44.000000,3.000000,1800,0.292683)
(9.500000,45.000000,3.000000,1818,0.216867)
(9.500000,46.000000,3.000000,1819,0.204819)
(9.500000,47.000000,3.000000,1819,0.204819)
(9.500000,48.000000,3.000000,1799,0.317073)
(9.500000,49.000000,3.000000,1819,0.204819)
(9.500000,50.000000,3.000000,1819,0.204819)
(9.500000,51.000000,3.000000,1819,0.204819)
(9.500000,52.000000,3.000000,1819,0.204819)
(9.500000,53.000000,3.000000,1797,0.353659)
(9.500000,54.000000,3.000000,1801,0.268293)
(9.500000,58.000000,3.000000,1819,0.204819)
(9.550000,12.000000,3.000000,1796,0.365854)
(9.550000,13.000000,3.000000,1801,0.268293)
(9.550000,14.000000,3.000000,1819,0.204819)
(9.550000,15.000000,3.000000,1818,0.240964)
(9.550000,16.000000,3.000000,1819,0.204819)
(9.550000,17.000000,3.000000,1819,0.204819)
(9.550000,18.000000,3.000000,1819,0.204819)
(9.550000,19.000000,3.000000,1818,0.216867)
(9.550000,20.000000,3.000000,1818,0.216867)
(9.550000,21.000000,3.000000,1818,0.216867)
(9.550000,22.000000,3.000000,1798,0.329268)
(9.550000,23.000000,3.000000,1776,0.481481)
(9.550000,24.000000,3.000000,1801,0.280488)
(9.550000,25.000000,3.000000,1819,0.204819)
(9.550000,26.000000,3.000000,1819,0.204819)
(9.550000,27.000000,3.000000,1819,0.204819)
(9.550000,28.000000,3.000000,1819,0.204819)
(9.550000,29.000000,3.000000,1819,0.204819)
(9.550000,30.000000,3.000000,1818,0.216867)
(9.550000,31.000000,3.000000,1801,0.280488)
(9.550000,32.000000,3.000000,1819,0.204819)
(9.550000,33.000000,3.000000,1818,0.216867)
(9.550000,34.000000,3.000000,1818,0.216867)
(9.550000,35.000000,3.000000,1798,0.329268)
(9.550000,36.000000,3.000000,1777,0.469136)
(9.550000,37.000000,3.000000,1819,0.204819)
(9.550000,38.000000,3.000000,1819,0.204819)
(9.550000,39.000000,3.000000,1819,0.204819)
(9.550000,40.000000,3.000000,1819,0.204819)
(9.550000,41.000000,3.000000,1818,0.240964)
(9.550000,42.000000,3.000000,1777,0.469136)
(9.550000,43.000000,3.000000,1779,0.419753)
(9.550000,44.000000,3.000000,1801,0.268293)
(9.550000,45.000000,3.000000,1819,0.204819)
(9.550000,46.000000,3.000000,1818,0.216867)
(9.550000,47.000000,3.000000,1818,0.216867)
(9.550000,48.000000,3.000000,1799,0.304878)
(9.550000,49.000000,3.000000,1819,0.204819)
(9.550000,50.000000,3.000000,1819,0.204819)
(9.550000,51.000000,3.000000,1819,0.204819)
(9.550000,52.000000,3.000000,1818,0.228916)
(9.550000,53.000000,3.000000,1779,0.419753)
(9.550000,54.000000,3.000000,1800,0.304878)
(9.600000,11.000000,3.000000,1798,0.329268)
(9.600000,12.000000,3.000000,1797,0.365854)
(9.600000,13.000000,3.000000,1818,0.216867)
(9.600000,14.000000,3.000000,1819,0.204819)
(9.600000,15.000000,3.000000,1818,0.216867)
(9.600000,16.000000,3.000000,1819,0.204819)
(9.600000,17.000000,3.000000,1819,0.204819)
(9.600000,18.000000,3.000000,1819,0.204819)
(9.600000,19.000000,3.000000,1819,0.204819)
(9.600000,20.000000,3.000000,1819,0.204819)
(9.600000,21.000000,3.000000,1818,0.216867)
(9.600000,22.000000,3.000000,1798,0.329268)
(9.600000,23.000000,3.000000,1776,0.481481)
(9.600000,24.000000,3.000000,1801,0.268293)
(9.600000,25.000000,3.000000,1819,0.216867)
(9.600000,26.000000,3.000000,1818,0.216867)
(9.600000,27.000000,3.000000,1819,0.204819)
(9.600000,28.000000,3.000000,1819,0.204819)
(9.600000,29.000000,3.000000,1819,0.204819)
(9.600000,30.000000,3.000000,1819,0.204819)
(9.600000,31.000000,3.000000,1800,0.280488)
(9.600000,32.000000,3.000000,1819,0.204819)
(9.600000,33.000000,3.000000,1819,0.204819)
(9.600000,34.000000,3.000000,1819,0.204819)
(9.600000,35.000000,3.000000,1798,0.329268)
(9.600000,36.000000,3.000000,1777,0.456790)
(9.600000,37.000000,3.000000,1819,0.204819)
(9.600000,38.000000,3.000000,1819,0.204819)
(9.600000,39.000000,3.000000,1819,0.204819)
(9.600000,40.000000,3.000000,1819,0.204819)
(9.600000,41.000000,3.000000,1818,0.216867)
(9.600000,42.000000,3.000000,1779,0.419753)
(9.600000,43.000000,3.000000,1779,0.419753)
(9.600000,44.000000,3.000000,1800,0.292683)
(9.600000,45.000000,3.000000,1818,0.216867)
(9.600000,46.000000,3.000000,1818,0.216867)
(9.600000,47.000000,3.000000,1818,0.216867)
(9.600000,48.000000,3.000000,1819,0.204819)
(9.600000,49.000000,3.000000,1819,0.204819)
(9.600000,50.000000,3.000000,1818,0.216867)
(9.600000,51.000000,3.000000,1819,0.204819)
(9.600000,52.000000,3.000000,1818,0.216867)
(9.600000,53.000000,3.000000,1797,0.365854)
(9.600000,54.000000,3.000000,1801,0.280488)
(9.650000,11.000000,3.000000,1798,0.341463)
(9.650000,12.000000,3.000000,1796,0.378049)
(9.650000,13.000000,3.000000,1801,0.268293)
(9.650000,14.000000,3.000000,1818,0.216867)
(9.650000,15.000000,3.000000,1818,0.216867)
(9.650000,16.000000,3.000000,1819,0.204819)
(9.650000,17.000000,3.000000,1819,0.204819)
(9.650000,18.000000,3.000000,1819,0.204819)
(9.650000,19.000000,3.000000,1819,0.204819)
(9.650000,20.000000,3.000000,1818,0.240964)
(9.650000,21.000000,3.000000,1818,0.216867)
(9.650000,22.000000,3.000000,1799,0.317073)
(9.650000,23.000000,3.000000,1776,0.481481)
(9.650000,24.000000,3.000000,1798,0.329268)
(9.650000,25.000000,3.000000,1819,0.204819)
(9.650000,26.000000,3.000000,1819,0.204819)
(9.650000,27.000000,3.000000,1818,0.216867)
(9.650000,28.000000,3.000000,1819,0.204819)
(9.650000,29.000000,3.000000,1819,0.204819)
(9.650000,30.000000,3.000000,1801,0.268293)
(9.650000,31.000000,3.000000,1800,0.292683)
(9.650000,32.000000,3.000000,1818,0.216867)
(9.650000,33.000000,3.000000,1818,0.216867)
(9.650000,34.000000,3.000000,1819,0.204819)
(9.650000,35.000000,3.000000,1799,0.317073)
(9.650000,36.000000,3.000000,1776,0.481481)
(9.650000,37.000000,3.000000,1819,0.204819)
(9.650000,38.000000,3.000000,1819,0.204819)
(9.650000,39.000000,3.000000,1818,0.216867)
(9.650000,40.000000,3.000000,1819,0.204819)
(9.650000,41.000000,3.000000,1818,0.240964)
(9.650000,42.000000,3.000000,1778,0.456790)
(9.650000,43.000000,3.000000,1778,0.432099)
(9.650000,44.000000,3.000000,1801,0.280488)
(9.650000,45.000000,3.000000,1819,0.204819)
(9.650000,46.000000,3.000000,1819,0.204819)
(9.650000,47.000000,3.000000,1818,0.216867)
(9.650000,48.000000,3.000000,1799,0.304878)
(9.650000,49.000000,3.000000,1797,0.353659)
(9.650000,50.000000,3.000000,1819,0.204819)
(9.650000,51.000000,3.000000,1818,0.216867)
(9.650000,52.000000,3.000000,1818,0.216867)
(9.650000,53.000000,3.000000,1779,0.419753)
(9.650000,54.000000,3.000000,1796,0.365854)
(9.500000,19.000000,4.000000,1819,0.192771)
(9.500000,20.000000,4.000000,1818,0.204819)
(9.500000,21.000000,4.000000,1818,0.204819)
(9.500000,22.000000,4.000000,1798,0.317073)
(9.500000,23.000000,4.000000,1776,0.469136)
(9.500000,24.000000,4.000000,1801,0.256098)
(9.500000,25.000000,4.000000,1818,0.216867)
(9.500000,26.000000,4.000000,1818,0.204819)
(9.500000,27.000000,4.000000,1818,0.204819)
(9.500000,28.000000,4.000000,1818,0.204819)
(9.500000,29.000000,4.000000,1818,0.204819)
(9.500000,30.000000,4.000000,1797,0.341463)
(9.500000,31.000000,4.000000,1800,0.280488)
(9.500000,32.000000,4.000000,1818,0.204819)
(9.500000,33.000000,4.000000,1818,0.204819)
(9.500000,34.000000,4.000000,1818,0.204819)
(9.500000,35.000000,4.000000,1798,0.317073)
(9.500000,36.000000,4.000000,1779,0.407407)
(9.500000,37.000000,4.000000,1818,0.204819)
(9.500000,38.000000,4.000000,1819,0.192771)
(9.500000,39.000000,4.000000,1818,0.204819)
(9.500000,40.000000,4.000000,1818,0.204819)
(9.500000,41.000000,4.000000,1818,0.240964)
(9.500000,42.000000,4.000000,1779,0.419753)
(9.500000,43.000000,4.000000,1778,0.419753)
(9.500000,44.000000,4.000000,1800,0.280488)
(9.500000,45.000000,4.000000,1818,0.204819)
(9.500000,46.000000,4.000000,1818,0.204819)
(9.500000,47.000000,4.000000,1818,0.204819)
(9.500000,48.000000,4.000000,1799,0.304878)
(9.500000,49.000000,4.000000,1818,0.204819)
(9.500000,50.000000,4.000000,1819,0.192771)
(9.500000,51.000000,4.000000,1819,0.204819)
(9.500000,52.000000,4.000000,1818,0.204819)
(9.500000,53.000000,4.000000,1796,0.365854)
(9.500000,54.000000,4.000000,1802,0.256098)
(9.500000,55.000000,4.000000,1779,0.407407)
(9.500000,56.000000,4.000000,1779,0.407407)
(9.500000,57.000000,4.000000,1802,0.243902)
(9.500000,58.000000,4.000000,1818,0.204819)
(9.500000,59.000000,4.000000,1818,0.204819)
(9.500000,60.000000,4.000000,1818,0.204819)
(9.500000,61.000000,4.000000,1818,0.204819)
(9.500000,62.000000,4.000000,1776,0.469136)
(9.500000,63.000000,4.000000,1797,0.341463)
(9.500000,64.000000,4.000000,1796,0.390244)
(9.500000,65.000000,4.000000,1797,0.341463)
(9.550000,18.000000,4.000000,1819,0.192771)
(9.550000,19.000000,4.000000,1818,0.204819)
(9.550000,20.000000,4.000000,1818,0.228916)
(9.550000,21.000000,4.000000,1818,0.204819)
(9.550000,22.000000,4.000000,1798,0.317073)
(9.550000,23.000000,4.000000,1776,0.469136)
(9.550000,24.000000,4.000000,1800,0.280488)
(9.550000,25.000000,4.000000,1818,0.204819)
(9.550000,26.000000,4.000000,1818,0.204819)
(9.550000,27.000000,4.000000,1818,0.204819)
(9.550000,28.000000,4.000000,1818,0.204819)
(9.550000,29.000000,4.000000,1818,0.204819)
(9.550000,30.000000,4.000000,1818,0.204819)
(9.550000,31.000000,4.000000,1799,0.292683)
(9.550000,32.000000,4.000000,1818,0.204819)
(9.550000,33.000000,4.000000,1818,0.204819)
(9.550000,34.000000,4.000000,1818,0.204819)
(9.550000,35.000000,4.000000,1798,0.317073)
(9.550000,36.000000,4.000000,1818,0.204819)
(9.550000,37.000000,4.000000,1818,0.204819)
(9.550000,38.000000,4.000000,1818,0.204819)
(9.550000,39.000000,4.000000,1818,0.204819)
(9.550000,40.000000,4.000000,1818,0.204819)
(9.550000,41.000000,4.000000,1818,0.228916)
(9.550000,42.000000,4.000000,1776,0.469136)
(9.550000,43.000000,4.000000,1779,0.419753)
(9.550000,44.000000,4.000000,1800,0.280488)
(9.550000,45.000000,4.000000,1818,0.204819)
(9.550000,46.000000,4.000000,1818,0.204819)
(9.550000,47.000000,4.000000,1818,0.204819)
(9.550000,48.000000,4.000000,1798,0.317073)
(9.550000,49.000000,4.000000,1818,0.204819)
(9.550000,50.000000,4.000000,1818,0.204819)
(9.550000,51.000000,4.000000,1819,0.192771)
(9.550000,52.000000,4.000000,1818,0.216867)
(9.550000,53.000000,4.000000,1779,0.419753)
(9.550000,54.000000,4.000000,1800,0.292683)
(9.550000,55.000000,4.000000,1779,0.419753)
(9.550000,56.000000,4.000000,1779,0.407407)
(9.550000,57.000000,4.000000,1801,0.256098)
